ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.00973535049707,9.54363632202,0.111080110073,0.568693697453,0.000786999764387,0.223692059517,0.89192378521,0.323074609041,0.692120194435,3.66009664536,0.806646227837
