ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.00451084459201,8.96504974365,0.126909732819,0.486421912909,0.000341693608789,0.183304712176,0.837927103043,0.29625621438,0.715067505836,4.11546754837,0.766757488251
