ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.0207110922784,11.3114271164,0.0739362239838,0.601989030838,0.000567029113881,0.342396616936,0.928093850613,0.272741734982,0.705853521824,2.39792442322,0.760489821434
