ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.00509308138862,9.14284324646,0.121819190681,0.482331305742,0.000338815356372,0.181261137128,0.834784328938,0.297132253647,0.712587177753,4.15901041031,0.769553661346
