ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.00974556058645,7.84752178192,0.164152607322,0.486210674047,0.000430955871707,0.249734595418,0.883165836334,0.307725191116,0.721866965294,3.55650663376,0.774591684341
