ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.0174069125205,12.4996137619,0.0562391243875,0.618670701981,0.000185371638509,0.357464641333,0.886758446693,0.245799198747,0.767790734768,4.21121168137,0.754472613335
