ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.0109161185101,8.76862430573,0.132781475782,0.482448607683,0.000474677188322,0.202603459358,0.878486573696,0.326150178909,0.697715878487,3.4847741127,0.79583466053
