ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.9964504837989807,36.650421142578125,0.00021624082000926137,0.9964951872825623,0.7944371700286865,0.9980580806732178,0.9988489747047424,0.01098102517426014,0.026920830830931664,0.13547472655773163,0.015418827533721924
