ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.9934712052345276,34.03654479980469,0.0003947614168282598,0.9941670298576355,0.7219131588935852,0.9964852333068848,0.9980276226997375,0.01493931096047163,0.06218336522579193,0.12332388013601303,0.026562750339508057
