ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.9930939674377441,34.98303985595703,0.00031745494925417006,0.9957903027534485,0.7604602575302124,0.9962849020957947,0.9986270070075989,0.012062345631420612,0.031572893261909485,0.16576889157295227,0.020432591438293457
