ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.9402725696563721,31.975811004638672,0.0006344713619910181,0.9729197025299072,0.5741749405860901,0.9710385799407959,0.9879383444786072,0.044343166053295135,0.14057856798171997,0.3181222081184387,0.04154384136199951
