ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.9657950401306152,33.59929656982422,0.00043657628702931106,0.9709160327911377,0.5644678473472595,0.9831652045249939,0.9900017380714417,0.04726412147283554,0.13272620737552643,0.29581084847450256,0.04433548450469971
