ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.00713340193033,6.67271852493,0.215143457055,0.502684652805,0.000618987483904,0.172345742583,0.876368463039,0.345293462276,0.722465336323,4.33243179321,0.801537752151
