ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.0332786031067,14.5002613068,0.0354791879654,0.66712552309,0.000721942866221,0.371530920267,0.947553992271,0.26043716073,0.656471848488,1.84568011761,0.76550090313
