ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.9974828362464905,40.46703338623047,8.979425183497369e-05,0.9972687363624573,0.8532909750938416,0.9987449645996094,0.9989838004112244,0.00837648380547762,0.014618019573390484,0.15595681965351105,0.014861702919006348
