ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.024091521278,12.8442773819,0.0519483983517,0.670837283134,0.000983247067779,0.337813526392,0.945588409901,0.275870651007,0.672427654266,1.94675791264,0.780291199684
