ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.00978383887559,7.86111927032,0.163639441133,0.486440837383,0.000430426793173,0.249552607536,0.883583843708,0.30711248517,0.721481204033,3.54723072052,0.775309801102
