ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.0180337820202,19.6291561127,0.0108914049342,0.559280633926,0.000195421729586,0.416621059179,0.878095686436,0.252854287624,0.611528337002,2.91510915756,0.714237689972
