ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.00214586500078,5.35689067841,0.291280180216,0.322348386049,0.000495301617775,0.111561872065,0.751164972782,0.277978748083,0.706033587456,4.35807657242,0.748545408249
