ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.0330414958298,14.4351119995,0.036015432328,0.672008752823,0.000730620755348,0.371158450842,0.948801219463,0.258354842663,0.654217243195,1.79591786861,0.761057019234
