ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.00326252239756,6.62744760513,0.21739782393,0.378298640251,0.000522178946994,0.136184722185,0.790723860264,0.280128508806,0.699956893921,3.6085767746,0.743149697781
