ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.0442260988057,12.1157541275,0.0614362210035,0.669940888882,0.000291655102046,0.432245343924,0.926577031612,0.220776215196,0.714986205101,1.94671368599,0.734392106533
