ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.00788085348904,10.1398897171,0.0968302488327,0.733874619007,0.000177748690476,0.347827285528,0.893392920494,0.192872017622,0.731832206249,4.79576301575,0.75052523613
