ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.0258428286761,20.332157135,0.00926368590444,0.599922120571,0.000200021051569,0.432197719812,0.89114767313,0.239252820611,0.572502911091,2.64595842361,0.739318847656
