ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.00920529291034,8.34566116333,0.146363854408,0.550364613533,0.000699086638633,0.214807808399,0.901963591576,0.33219820261,0.719937801361,3.47766041756,0.799268722534
