ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.0258875507861,20.3249454498,0.0092790806666,0.578998565674,0.000203050090931,0.429615974426,0.883158922195,0.246749296784,0.577117145061,2.78565359116,0.735721707344
