ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.010569293052,8.72195148468,0.134216159582,0.481310993433,0.000473325955682,0.201584979892,0.877674400806,0.326785832644,0.698147594929,3.51234865189,0.796870946884
