ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.00531373219565,11.0272865295,0.0789353176951,0.469126582146,0.000318830920151,0.248400643468,0.846859276295,0.291001498699,0.706263363361,4.00917482376,0.762013077736
