ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.00486625311896,9.1678609848,0.121119447052,0.506195306778,0.000337544130161,0.194233894348,0.85269844532,0.291337281466,0.70895588398,3.80528736115,0.766654491425
