ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.0132616525516,8.79448699951,0.131993114948,0.496190369129,0.000495196960401,0.212329506874,0.886136889458,0.325049728155,0.694123089314,3.29617381096,0.791051864624
