ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.0196917857975,13.3148145676,0.0466142185032,0.723567128181,0.000152332548168,0.424926549196,0.926018416882,0.216980591416,0.695124447346,-3.68428611755,0.760011672974
