ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.00675268284976,6.54883861542,0.221368655562,0.5037342906,0.000620447797701,0.17227743566,0.876149177551,0.345332145691,0.727898418903,4.33505821228,0.799866855145
