ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.0124271688983,18.4212913513,0.0143836932257,0.556802749634,0.000195172659005,0.399941086769,0.877953231335,0.25505900383,0.629982948303,2.91369700432,0.713625192642
