ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.00695404270664,6.56656503677,0.220466926694,0.500114500523,0.000615440367255,0.170163989067,0.874766051769,0.34587803483,0.723411202431,4.39000177383,0.799600064754
