ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.0108715193346,10.3932952881,0.0913419723511,0.593522012234,0.000841084576678,0.244002774358,0.904328048229,0.31644743681,0.686374545097,3.33530497551,0.80400633812
