ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.0056609637104,9.47180557251,0.112932614982,0.491129785776,0.000343567400705,0.188233211637,0.839975833893,0.295625001192,0.711768388748,4.0606174469,0.770493447781
