ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.00424606585875,7.67967271805,0.170621082187,0.415919959545,0.00056108715944,0.160401329398,0.814133107662,0.279193967581,0.694061279297,3.29027271271,0.739145100117
