ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.00802536029369,9.99034881592,0.100222468376,0.597167789936,0.000857528240886,0.242314770818,0.906627297401,0.316057324409,0.69821280241,3.2802169323,0.802507281303
