ssim,psnr,mse,fsim,vif,ms_ssim,vsi,gmsd,lpips,pieapp,dists
0.0207135602832,11.3088188171,0.0739806294441,0.601047217846,0.00056708563352,0.342471152544,0.928279340267,0.272824674845,0.706677496433,2.3957054615,0.757529199123
